Species;Latitude;Longitude
Heterixalus madagascariensis;-15.42698;49.74147
Heterixalus madagascariensis;-15.42698;49.74147
Heterixalus madagascariensis;-15.42698;49.74147
Heterixalus madagascariensis;-15.42698;49.74147
Heterixalus madagascariensis;-15.42698;49.74147
Heterixalus madagascariensis;-15.42698;49.74147
Heterixalus madagascariensis;-15.42698;49.74147
Mantella ebenaui;-15.42698;49.74147
Mantidactylus charlotteae;-15.42698;49.74147
Plethodontohyla notosticta;-15.42698;49.74147
Ptychadena mascareniensis;-15.42698;49.74147
Mantidactylus georgei;-15.427;49.7415
Gephyromantis tahotra;-14.4333;49.74166
Guibemantis woosteri;-14.433333;49.741666
Guibemantis woosteri;-14.433333;49.741666
Guibemantis woosteri;-14.433333;49.741666
Spinomantis peraccae;-14.433333;49.741666
Gephyromantis klemmeri;-14.43667;49.74167
Platypelis grandis;-14.43667;49.74167
Platypelis tuberifera;-14.43667;49.74167
Plethodontohyla notosticta;-14.43667;49.74167
Rhombophryne coudreaui;-14.43667;49.74167
Boophis brachychir;-14.4367;49.7417
Boophis pikei;-14.4367;49.7417
Boophis ulftunni;-14.4367;49.7417
Cophyla fortuna;-14.4367;49.7417
Gephyromantis klemmeri;-14.4367;49.7417
Gephyromantis tahotra;-14.4367;49.7417
Gephyromantis tandroka;-14.4367;49.7417
Guibemantis pulcherrimus;-14.4367;49.7417
Guibemantis pulcherrimus;-14.4367;49.7417
Guibemantis razandry;-14.4367;49.7417
Mantidactylus charlotteae;-14.4367;49.7417
Mantidactylus femoralis;-14.4367;49.7417
Mantidactylus inaudax;-14.4367;49.7417
Mantidactylus tavaratra;-14.4367;49.7417
Mantidactylus tavaratra;-14.4367;49.7417
Mantidactylus tavaratra;-14.4367;49.7417
Mantidactylus tavaratra;-14.4367;49.7417
Platypelis grandis;-14.4367;49.7417
Platypelis tuberifera;-14.4367;49.7417
Plethodontohyla notosticta;-14.4367;49.7417
Rhombophryne coudreaui;-14.4367;49.7417
Rhombophryne serratopalpebrosa;-14.4367;49.7417
Spinomantis aglavei;-14.4367;49.7417
Spinomantis peraccae;-14.4367;49.7417
Spinomantis tavaratra;-14.4367;49.7417
Spinomantis tavaratra;-14.4367;49.7417
Spinomantis tavaratra;-14.4367;49.7417
Spinomantis tavaratra;-14.4367;49.7417
Stumpffia grandis;-14.4367;49.7417
Stumpffia roseifemoralis;-14.4367;49.7417
Boophis brachychir;-14.44;49.7417
Boophis pikei;-14.44;49.7417
Boophis ulftunni;-14.44;49.7417
Gephyromantis tandroka;-14.44;49.7417
Guibemantis razandry;-14.44;49.7417
Mantidactylus femoralis;-14.44;49.7417
Mantidactylus inaudax;-14.44;49.7417
Mantidactylus tavaratra;-14.44;49.7417
Mantidactylus tavaratra;-14.44;49.7417
Mantidactylus tavaratra;-14.44;49.7417
Mantidactylus tavaratra;-14.44;49.7417
Mantidactylus tavaratra;-14.44;49.7417
Mantidactylus tavaratra;-14.44;49.7417
Mantidactylus tavaratra;-14.44;49.7417
Mantidactylus tavaratra;-14.44;49.7417
Mantidactylus tavaratra;-14.44;49.7417
Mantidactylus tavaratra;-14.44;49.7417
Mantidactylus tavaratra;-14.44;49.7417
Mantidactylus tavaratra;-14.44;49.7417
Mantidactylus tavaratra;-14.44;49.7417
Mantidactylus tavaratra;-14.44;49.7417
Mantidactylus tavaratra;-14.44;49.7417
Mantidactylus tavaratra;-14.44;49.7417
Mantidactylus tavaratra;-14.44;49.7417
Platypelis tsaratananaensis;-14.44;49.7417
Spinomantis peraccae;-14.44;49.7417
Stumpffia tridactyla;-14.44;49.7417
Gephyromantis schilfi;-14.44446;49.74208
Gephyromantis schilfi;-14.44446;49.74208
Gephyromantis schilfi;-14.44446;49.74208
Gephyromantis tandroka;-14.44446;49.74208
Gephyromantis tandroka;-14.44446;49.74208
Guibemantis woosteri;-14.437;49.743
Boophis ulftunni;-14.4367;49.7433
Boophis ulftunni;-14.4367;49.7433
Stumpffia grandis;-14.4499;49.7433
Stumpffia grandis;-14.4499;49.7433
Stumpffia grandis;-14.4499;49.7433
Stumpffia grandis;-14.4499;49.7433
Stumpffia grandis;-14.4499;49.7433
Guibemantis razandry;-14.43661;49.74335
Guibemantis razandry;-14.43661;49.74335
Guibemantis razandry;-14.43661;49.74335
Mantidactylus manerana;-14.43661;49.74335
Mantidactylus manerana;-14.43661;49.74335
Mantidactylus manerana;-14.43661;49.74335
Mantidactylus manerana;-14.43661;49.74335
Mantidactylus manerana;-14.43661;49.74335
Mantidactylus manerana;-14.43661;49.74335
Mantidactylus manerana;-14.43661;49.74335
Mantidactylus manerana;-14.43661;49.74335
Mantidactylus manerana;-14.43661;49.74335
Mantidactylus manerana;-14.43661;49.74335
Mantidactylus manerana;-14.43661;49.74335
Mantidactylus manerana;-14.43661;49.74335
Mantidactylus manerana;-14.43661;49.74335
Mantidactylus manerana;-14.43661;49.74335
Blommersia grandisonae;-14.43665;49.74335
Boophis pikei;-14.43665;49.74335
Boophis ulftunni;-14.43665;49.74335
Gephyromantis klemmeri;-14.43665;49.74335
Gephyromantis ranjomavo;-14.43665;49.74335
Gephyromantis schilfi;-14.43665;49.74335
Gephyromantis tahotra;-14.43665;49.74335
Gephyromantis tahotra;-14.43665;49.74335
Gephyromantis tahotra;-14.43665;49.74335
Gephyromantis tahotra;-14.43665;49.74335
Gephyromantis tahotra;-14.43665;49.74335
Gephyromantis tandroka;-14.43665;49.74335
Guibemantis razandry;-14.43665;49.74335
Mantidactylus charlotteae;-14.43665;49.74335
Mantidactylus inaudax;-14.43665;49.74335
Mantidactylus opiparis;-14.43665;49.74335
Mantidactylus tavaratra;-14.43665;49.74335
Platypelis ravus;-14.43665;49.74335
Platypelis tsaratananaensis;-14.43665;49.74335
Platypelis tuberifera;-14.43665;49.74335
Plethodontohyla guentheri;-14.43665;49.74335
Rhombophryne minuta;-14.43665;49.74335
Rhombophryne minuta;-14.43665;49.74335
Rhombophryne vaventy;-14.43665;49.74335
Spinomantis fimbriatus;-14.43665;49.74335
Stumpffia grandis;-14.43665;49.74335
Stumpffia tridactyla;-14.43665;49.74335
Boophis pikei;-14.4366;49.7434
Boophis pikei;-14.4366;49.7434
Gephyromantis lomorina;-14.4366;49.7434
Gephyromantis lomorina;-14.4366;49.7434
Gephyromantis lomorina;-14.4366;49.7434
Gephyromantis lomorina;-14.4366;49.7434
Gephyromantis lomorina;-14.4366;49.7434
Gephyromantis lomorina;-14.4366;49.7434
Gephyromantis lomorina;-14.4366;49.7434
Gephyromantis lomorina;-14.4366;49.7434
Gephyromantis lomorina;-14.4366;49.7434
Gephyromantis lomorina;-14.4366;49.7434
Guibemantis woosteri;-14.4366;49.7434
Mantidactylus jonasi;-14.4366;49.7434
Blommersia grandisonae;-14.4367;49.7434
Boophis pikei;-14.4367;49.7434
Boophis pikei;-14.4367;49.7434
Boophis pikei;-14.4367;49.7434
Boophis pikei;-14.4367;49.7434
Boophis pikei;-14.4367;49.7434
Gephyromantis ranjomavo;-14.4367;49.7434
Gephyromantis redimitus;-14.4367;49.7434
Gephyromantis schilfi;-14.4367;49.7434
Gephyromantis schilfi;-14.4367;49.7434
Gephyromantis striatus;-14.4367;49.7434
Gephyromantis tahotra;-14.4367;49.7434
Gephyromantis tandroka;-14.4367;49.7434
Gephyromantis tandroka;-14.4367;49.7434
Gephyromantis tandroka;-14.4367;49.7434
Gephyromantis tandroka;-14.4367;49.7434
Guibemantis razandry;-14.4367;49.7434
Guibemantis razandry;-14.4367;49.7434
Guibemantis razandry;-14.4367;49.7434
Guibemantis razandry;-14.4367;49.7434
Guibemantis woosteri;-14.4367;49.7434
Guibemantis woosteri;-14.4367;49.7434
Guibemantis woosteri;-14.4367;49.7434
Mantidactylus charlotteae;-14.4367;49.7434
Mantidactylus femoralis;-14.4367;49.7434
Mantidactylus fergusoni;-14.4367;49.7434
Mantidactylus jonasi;-14.4367;49.7434
Mantidactylus manerana;-14.4367;49.7434
Mantidactylus melanopleura;-14.4367;49.7434
Mantidactylus melanopleura;-14.4367;49.7434
Platypelis ravus;-14.4367;49.7434
Platypelis ravus;-14.4367;49.7434
Platypelis ravus;-14.4367;49.7434
Platypelis ravus;-14.4367;49.7434
Platypelis ravus;-14.4367;49.7434
Platypelis ravus;-14.4367;49.7434
Platypelis tuberifera;-14.4367;49.7434
Platypelis tuberifera;-14.4367;49.7434
Platypelis tuberifera;-14.4367;49.7434
Rhombophryne botabota;-14.4367;49.7434
Rhombophryne botabota;-14.4367;49.7434
Rhombophryne vaventy;-14.4367;49.7434
Rhombophryne vaventy;-14.4367;49.7434
Spinomantis tavaratra;-14.4367;49.7434
Spinomantis tavaratra;-14.4367;49.7434
Stumpffia roseifemoralis;-14.4367;49.7434
Stumpffia roseifemoralis;-14.4367;49.7434
Stumpffia roseifemoralis;-14.4367;49.7434
Stumpffia roseifemoralis;-14.4367;49.7434
Stumpffia roseifemoralis;-14.4367;49.7434
Stumpffia roseifemoralis;-14.4367;49.7434
Stumpffia roseifemoralis;-14.4367;49.7434
Stumpffia roseifemoralis;-14.4367;49.7434
Stumpffia roseifemoralis;-14.4367;49.7434
Stumpffia roseifemoralis;-14.4367;49.7434
Stumpffia roseifemoralis;-14.4367;49.7434
Stumpffia roseifemoralis;-14.4367;49.7434
Stumpffia roseifemoralis;-14.4367;49.7434
Stumpffia tridactyla;-14.4367;49.7434
Stumpffia tridactyla;-14.4367;49.7434
Stumpffia tridactyla;-14.4367;49.7434
Boophis tephraeomystax;-14.542;49.745
Ptychadena mascareniensis;-14.542;49.745
Boophis roseipalmatus;-14.5487;49.7489
Boophis tephraeomystax;-14.5487;49.7489
Gephyromantis granulatus;-14.5487;49.7489
Mantidactylus bellyi;-14.5487;49.7489
Mantidactylus fergusoni;-14.5487;49.7489
Mantidactylus fergusoni;-14.5487;49.7489
Mantidactylus grandidieri;-14.5487;49.7489
Boophis albilabris;-14.551;49.749
Boophis roseipalmatus;-14.551;49.749
Boophis tephraeomystax;-14.551;49.749
Gephyromantis granulatus;-14.551;49.749
Gephyromantis redimitus;-14.551;49.749
Plethodontohyla notosticta;-14.551;49.749
Stumpffia mamitika;-14.551;49.749
Boophis albilabris;-14.55094904;49.74924199
Boophis roseipalmatus;-14.55094904;49.74924199
Boophis roseipalmatus;-14.55094904;49.74924199
Boophis roseipalmatus;-14.55094904;49.74924199
Gephyromantis granulatus;-14.55094904;49.74924199
Gephyromantis granulatus;-14.55094904;49.74924199
Plethodontohyla notosticta;-14.55094904;49.74924199
Platypelis grandis;-13.983;49.75
Platypelis grandis;-13.983;49.75
Platypelis grandis;-13.983;49.75
Platypelis grandis;-13.983;49.75
Platypelis tuberifera;-13.983;49.75
Aglyptodactylus chorus;-15.4167;49.75
Aglyptodactylus chorus;-15.4167;49.75
Aglyptodactylus chorus;-15.4167;49.75
Aglyptodactylus chorus;-15.4167;49.75
Aglyptodactylus chorus;-15.4167;49.75
Aglyptodactylus chorus;-15.4167;49.75
Aglyptodactylus chorus;-15.4167;49.75
Aglyptodactylus chorus;-15.4167;49.75
Aglyptodactylus chorus;-15.4167;49.75
Aglyptodactylus chorus;-15.4167;49.75
Aglyptodactylus chorus;-15.4167;49.75
Aglyptodactylus chorus;-15.4167;49.75
Aglyptodactylus chorus;-15.4167;49.75
Aglyptodactylus chorus;-15.4167;49.75
Aglyptodactylus chorus;-16.6833;49.75
Aglyptodactylus chorus;-16.6833;49.75
Aglyptodactylus chorus;-16.6833;49.75
Gephyromantis redimitus;-16.6833;49.75
Heterixalus madagascariensis;-16.69233333;49.75302778
Heterixalus madagascariensis;-16.69233333;49.75302778
Heterixalus madagascariensis;-16.69233333;49.75302778
Gephyromantis klemmeri;-14.4367;49.7539
Aglyptodactylus securifer;-13.2277;49.7553
Gephyromantis ambohitra;-13.2277;49.7553
Laliostoma labrosum;-13.2277;49.7553
Mantella ebenaui;-13.2277;49.7553
Mantidactylus bellyi;-13.2277;49.7553
Mantidactylus femoralis;-13.2277;49.7553
Boophis tephraeomystax;-14.538;49.757
Aglyptodactylus securifer;-13.2233;49.7583
Boophis tephraeomystax;-13.2233;49.7583
Gephyromantis pseudoasper;-13.2233;49.7583
Guibemantis flavobrunneus;-13.2233;49.7583
Laliostoma labrosum;-13.2233;49.7583
Mantella ebenaui;-13.2233;49.7583
Platypelis grandis;-13.2233;49.7583
Platypelis tuberifera;-13.2233;49.7583
Mantella laevigata;-14.4325;49.7597
Mantella nigricans;-14.4325;49.7597
Mantella nigricans;-14.4325;49.7597
Mantella nigricans;-14.4325;49.7597
Mantella nigricans;-14.4325;49.7597
Mantella nigricans;-14.4325;49.7597
Mantella nigricans;-14.4325;49.7597
Mantella nigricans;-14.4325;49.7597
Mantella nigricans;-14.4325;49.7597
Mantella nigricans;-14.4325;49.7597
Mantella nigricans;-14.4325;49.7597
Mantella nigricans;-14.4325;49.7597
Mantella nigricans;-14.4325;49.7598
Aglyptodactylus securifer;-13.2233;49.76
Aglyptodactylus securifer;-13.2233;49.76
Boophis albilabris;-13.2233;49.76
Boophis brachychir;-13.2233;49.76
Boophis goudotii;-13.2233;49.76
Boophis tephraeomystax;-13.2233;49.76
Gephyromantis ambohitra;-13.2233;49.76
Gephyromantis pseudoasper;-13.2233;49.76
Mantella viridis;-13.2233;49.76
Mantidactylus femoralis;-13.2233;49.76
Platypelis grandis;-13.2233;49.76
Spinomantis tavaratra;-14.43;49.76
Spinomantis tavaratra;-14.43;49.76
Spinomantis tavaratra;-14.43;49.76
Spinomantis tavaratra;-14.43;49.76
Spinomantis tavaratra;-14.43;49.76
Gephyromantis klemmeri;-14.435;49.7605
Gephyromantis luteus;-14.435;49.7605
Guibemantis woosteri;-14.435;49.7605
Mantella nigricans;-14.435;49.7605
Rhombophryne savaka;-14.435;49.7605
Rhombophryne savaka;-14.435;49.7605
Stumpffia diutissima;-14.435;49.7605
Boophis englaenderi;-14.4345;49.7606
Boophis englaenderi;-14.4345;49.7606
Boophis englaenderi;-14.4345;49.7606
Boophis englaenderi;-14.4345;49.7606
Rhombophryne savaka;-14.434;49.761
Gephyromantis klemmeri;-14.43333;49.76167
Gephyromantis redimitus;-14.43333;49.76167
Gephyromantis rivicola;-14.43333;49.76167
Gephyromantis striatus;-14.43333;49.76167
Mantella laevigata;-14.43333;49.76167
Mantella nigricans;-14.43333;49.76167
Platypelis grandis;-14.43333;49.76167
Platypelis tuberifera;-14.43333;49.76167
Plethodontohyla notosticta;-14.43333;49.76167
Rhombophryne coudreaui;-14.43333;49.76167
Boophis anjanaharibeensis;-14.4333;49.7617
Boophis brachychir;-14.4333;49.7617
Boophis burnhamae;-14.4333;49.7617
Boophis englaenderi;-14.4333;49.7617
Boophis madagascariensis;-14.4333;49.7617
Boophis septentrionalis;-14.4333;49.7617
Boophis ulftunni;-14.4333;49.7617
Cophyla fortuna;-14.4333;49.7617
Gephyromantis klemmeri;-14.4333;49.7617
Gephyromantis leucomaculatus;-14.4333;49.7617
Gephyromantis luteus;-14.4333;49.7617
Gephyromantis redimitus;-14.4333;49.7617
Gephyromantis rivicola;-14.4333;49.7617
Gephyromantis striatus;-14.4333;49.7617
Gephyromantis tahotra;-14.4333;49.7617
Gephyromantis tandroka;-14.4333;49.7617
Guibemantis fotsitenda;-14.4333;49.7617
Guibemantis pulcherrimus;-14.4333;49.7617
Mantella laevigata;-14.4333;49.7617
Mantella nigricans;-14.4333;49.7617
Mantidactylus charlotteae;-14.4333;49.7617
Mantidactylus femoralis;-14.4333;49.7617
Mantidactylus inaudax;-14.4333;49.7617
Mantidactylus jonasi;-14.4333;49.7617
Platypelis grandis;-14.4333;49.7617
Platypelis tuberifera;-14.4333;49.7617
Plethodontohyla notosticta;-14.4333;49.7617
Rhombophryne coudreaui;-14.4333;49.7617
Spinomantis aglavei;-14.4333;49.7617
Spinomantis tavaratra;-14.4333;49.7617
Spinomantis tavaratra;-14.4333;49.7617
Stumpffia roseifemoralis;-14.4333;49.7617
Mantidactylus mocquardi;-14.4342;49.7617
Mantidactylus mocquardi;-14.4342;49.7617
Mantidactylus mocquardi;-14.4342;49.7617
Mantidactylus mocquardi;-14.4342;49.7617
Mantidactylus mocquardi;-14.4342;49.7617
Mantidactylus mocquardi;-14.4342;49.7617
Mantidactylus mocquardi;-14.4342;49.7617
Mantidactylus mocquardi;-14.4342;49.7617
Mantidactylus mocquardi;-14.4342;49.7617
Mantidactylus tavaratra;-14.4342;49.7617
Mantidactylus tavaratra;-14.4342;49.7617
Mantidactylus tavaratra;-14.4342;49.7617
Mantidactylus tavaratra;-14.4342;49.7617
Mantidactylus tavaratra;-14.4342;49.7617
Mantidactylus tavaratra;-14.4342;49.7617
Gephyromantis leucomaculatus;-14.436;49.763
Gephyromantis luteus;-14.436;49.763
Gephyromantis redimitus;-14.436;49.763
Spinomantis aglavei;-14.436;49.763
Spinomantis fimbriatus;-14.436;49.763
Stumpffia achillei;-14.436;49.763
Stumpffia diutissima;-14.436;49.763
Gephyromantis luteus;-14.435606;49.76337103
Spinomantis aglavei;-14.435606;49.76337103
Stumpffia achillei;-14.435606;49.76337103
Gephyromantis kremenae;-15.4893;49.76398
Gephyromantis kremenae;-15.4893;49.76398
Gephyromantis kremenae;-15.4893;49.76398
Gephyromantis kremenae;-15.4893;49.76398
Gephyromantis kremenae;-15.4893;49.76398
Gephyromantis kremenae;-15.4893;49.76398
Gephyromantis kremenae;-15.4893;49.76398
Gephyromantis leucomaculatus;-15.4893;49.76398
Gephyromantis luteus;-15.4893;49.76398
Gephyromantis redimitus;-15.4893;49.76398
Gephyromantis silvanus;-15.4893;49.76398
Gephyromantis silvanus;-15.4893;49.76398
Gephyromantis silvanus;-15.4893;49.76398
Gephyromantis webbi;-15.4893;49.76398
Gephyromantis webbi;-15.4893;49.76398
Gephyromantis webbi;-15.4893;49.76398
Mantella laevigata;-15.4893;49.76398
Mantella laevigata;-15.4893;49.76398
Mantidactylus charlotteae;-15.4893;49.76398
Mantidactylus fergusoni;-15.4893;49.76398
Mantidactylus fergusoni;-15.4893;49.76398
Platypelis grandis;-15.4893;49.76398
Platypelis grandis;-15.4893;49.76398
Platypelis grandis;-15.4893;49.76398
Plethodontohyla notosticta;-15.4893;49.76398
Plethodontohyla notosticta;-15.4893;49.76398
Plethodontohyla notosticta;-15.4893;49.76398
Plethodontohyla ocellata;-15.4893;49.76398
Ptychadena mascareniensis;-15.4893;49.76398
Rhombophryne mangabensis;-15.4893;49.76398
Stumpffia dolchi;-15.4893;49.76398
Mantidactylus fergusoni;-15.4893;49.764
Boophis burnhamae;-14.4348;49.766
Stumpffia analanjirofo;-15.5;49.766
Stumpffia analanjirofo;-15.5;49.766
Stumpffia analanjirofo;-15.5;49.766
Stumpffia analanjirofo;-15.5;49.766
Stumpffia analanjirofo;-15.5;49.766
Stumpffia analanjirofo;-15.5;49.766
Stumpffia analanjirofo;-15.5;49.766
Gephyromantis klemmeri;-14.4333;49.7666
Stumpffia achillei;-14.4333;49.7666
Guibemantis fotsitenda;-14.433333;49.766666
Guibemantis woosteri;-14.433333;49.766666
Guibemantis woosteri;-14.433333;49.766666
Guibemantis woosteri;-14.433333;49.766666
Guibemantis woosteri;-14.433333;49.766666
Guibemantis woosteri;-14.433333;49.766666
Mantella laevigata;-14.433333;49.766666
Mantidactylus grandidieri;-14.433333;49.766666
Mantidactylus grandidieri;-14.433333;49.766666
Platypelis grandis;-14.433333;49.766666
Spinomantis aglavei;-14.433333;49.766666
Rhombophryne mangabensis;-15.5;49.766667
Platypelis mavomavo;-15.41667;49.76667
Boophis madagascariensis;-14.4333;49.7667
Boophis marojezensis;-14.4333;49.7667
Boophis marojezensis;-14.4333;49.7667
Boophis marojezensis;-14.4333;49.7667
Boophis vittatus;-14.4333;49.7667
Boophis vittatus;-14.4333;49.7667
Boophis vittatus;-14.4333;49.7667
Boophis vittatus;-14.4333;49.7667
Boophis vittatus;-14.4333;49.7667
Boophis vittatus;-14.4333;49.7667
Cophyla fortuna;-14.4333;49.7667
Gephyromantis ampondo;-14.4333;49.7667
Gephyromantis ampondo;-14.4333;49.7667
Gephyromantis leucomaculatus;-14.4333;49.7667
Gephyromantis rivicola;-14.4333;49.7667
Gephyromantis striatus;-14.4333;49.7667
Gephyromantis striatus;-14.4333;49.7667
Gephyromantis striatus;-14.4333;49.7667
Gephyromantis striatus;-14.4333;49.7667
Gephyromantis striatus;-14.4333;49.7667
Gephyromantis striatus;-14.4333;49.7667
Mantella laevigata;-14.4333;49.7667
Mantidactylus charlotteae;-14.4333;49.7667
Mantidactylus charlotteae;-14.4333;49.7667
Mantidactylus charlotteae;-14.4333;49.7667
Mantidactylus charlotteae;-14.4333;49.7667
Mantidactylus femoralis;-14.4333;49.7667
Mantidactylus mocquardi;-14.4333;49.7667
Mantidactylus mocquardi;-14.4333;49.7667
Mantidactylus mocquardi;-14.4333;49.7667
Mantidactylus opiparis;-14.4333;49.7667
Mantidactylus opiparis;-14.4333;49.7667
Platypelis grandis;-14.4333;49.7667
Spinomantis aglavei;-14.4333;49.7667
Spinomantis fimbriatus;-14.4333;49.7667
Platypelis tetra;-15.4167;49.7667
Platypelis tetra;-15.4167;49.7667
Platypelis tetra;-15.4167;49.7667
Platypelis tetra;-15.4167;49.7667
Anodonthyla boulengerii;-15.5;49.7667
Anodonthyla boulengerii;-15.5;49.7667
Anodonthyla boulengerii;-15.5;49.7667
Anodonthyla boulengerii;-15.5;49.7667
Anodonthyla boulengerii;-15.5;49.7667
Anodonthyla boulengerii;-15.5;49.7667
Anodonthyla boulengerii;-15.5;49.7667
Gephyromantis leucomaculatus;-15.5;49.7667
Gephyromantis leucomaculatus;-15.5;49.7667
Gephyromantis leucomaculatus;-15.5;49.7667
Gephyromantis leucomaculatus;-15.5;49.7667
Gephyromantis leucomaculatus;-15.5;49.7667
Gephyromantis luteus;-15.5;49.7667
Gephyromantis luteus;-15.5;49.7667
Gephyromantis luteus;-15.5;49.7667
Gephyromantis luteus;-15.5;49.7667
Gephyromantis luteus;-15.5;49.7667
Gephyromantis luteus;-15.5;49.7667
Gephyromantis luteus;-15.5;49.7667
Gephyromantis luteus;-15.5;49.7667
Gephyromantis luteus;-15.5;49.7667
Gephyromantis luteus;-15.5;49.7667
Gephyromantis luteus;-15.5;49.7667
Gephyromantis redimitus;-15.5;49.7667
Gephyromantis redimitus;-15.5;49.7667
Gephyromantis redimitus;-15.5;49.7667
Gephyromantis redimitus;-15.5;49.7667
Gephyromantis redimitus;-15.5;49.7667
Gephyromantis silvanus;-15.5;49.7667
Gephyromantis webbi;-15.5;49.7667
Mantella laevigata;-15.5;49.7667
Mantella laevigata;-15.5;49.7667
Mantella laevigata;-15.5;49.7667
Mantella laevigata;-15.5;49.7667
Mantella laevigata;-15.5;49.7667
Mantella laevigata;-15.5;49.7667
Mantella laevigata;-15.5;49.7667
Mantella laevigata;-15.5;49.7667
Mantella laevigata;-15.5;49.7667
Mantella nigricans;-15.5;49.7667
Mantidactylus charlotteae;-15.5;49.7667
Mantidactylus charlotteae;-15.5;49.7667
Mantidactylus charlotteae;-15.5;49.7667
Mantidactylus charlotteae;-15.5;49.7667
Mantidactylus charlotteae;-15.5;49.7667
Mantidactylus charlotteae;-15.5;49.7667
Mantidactylus grandidieri;-15.5;49.7667
Mantidactylus grandidieri;-15.5;49.7667
Mantidactylus grandidieri;-15.5;49.7667
Mantidactylus grandidieri;-15.5;49.7667
Mantidactylus grandidieri;-15.5;49.7667
Platypelis grandis;-15.5;49.7667
Plethodontohyla notosticta;-15.5;49.7667
Rhombophryne mangabensis;-15.5;49.7667
Rhombophryne mangabensis;-15.5;49.7667
Rhombophryne mangabensis;-15.5;49.7667
Rhombophryne mangabensis;-15.5;49.7667
Rhombophryne mangabensis;-15.5;49.7667
Rhombophryne mangabensis;-15.5;49.7667
Rhombophryne mangabensis;-15.5;49.7667
Rhombophryne mangabensis;-15.5;49.7667
Rhombophryne mangabensis;-15.5;49.7667
Stumpffia analanjirofo;-15.5;49.7667
Stumpffia dolchi;-15.5;49.7667
Stumpffia dolchi;-15.5;49.7667
Stumpffia dolchi;-15.5;49.7667
Stumpffia dolchi;-15.5;49.7667
Stumpffia dolchi;-15.5;49.7667
Plethodontohyla laevis;-16.1667;49.7667
Boophis englaenderi;-14.43509303;49.76671902
Gephyromantis leucomaculatus;-14.43509303;49.76671902
Gephyromantis luteus;-14.43509303;49.76671902
Gephyromantis luteus;-14.43509303;49.76671902
Platypelis grandis;-14.43509303;49.76671902
Stumpffia achillei;-14.43509303;49.76671902
Boophis blommersae;-14.435;49.767
Boophis englaenderi;-14.435;49.767
Boophis roseipalmatus;-14.435;49.767
Gephyromantis leucomaculatus;-14.435;49.767
Gephyromantis luteus;-14.435;49.767
Gephyromantis striatus;-14.435;49.767
Platypelis grandis;-14.435;49.767
Spinomantis fimbriatus;-14.435;49.767
Stumpffia achillei;-14.435;49.767
Stumpffia diutissima;-14.435;49.767
Mantidactylus mocquardi;-14.435;49.7681
Mantidactylus mocquardi;-14.435;49.7681
Boophis septentrionalis;-14.555;49.769
Boophis tephraeomystax;-14.555;49.769
Gephyromantis redimitus;-14.555;49.769
Heterixalus punctatus;-14.555;49.769
Ptychadena mascareniensis;-14.555;49.769
Boophis septentrionalis;-14.55543604;49.76942201
Mantidactylus fergusoni;-15.5;49.77
Mantidactylus fergusoni;-15.5;49.77
Gephyromantis ambohitra;-14.43368797;49.77179803
Gephyromantis luteus;-14.43368797;49.77179803
Boophis roseipalmatus;-14.434;49.772
Gephyromantis ambohitra;-14.434;49.772
Gephyromantis leucomaculatus;-14.434;49.772
Gephyromantis luteus;-14.434;49.772
Gephyromantis pseudoasper;-14.434;49.772
Stumpffia achillei;-14.434;49.772
Stumpffia mamitika;-14.434;49.772
Mantidactylus jonasi;-14.434357;49.772695
Gephyromantis klemmeri;-14.43667;49.775
Gephyromantis redimitus;-14.43667;49.775
Mantella laevigata;-14.43667;49.775
Mantella nigricans;-14.43667;49.775
Platypelis grandis;-14.43667;49.775
Plethodontohyla ocellata;-14.43667;49.775
Boophis albilabris;-14.4367;49.775
Boophis anjanaharibeensis;-14.4367;49.775
Boophis brachychir;-14.4367;49.775
Boophis englaenderi;-14.4367;49.775
Boophis lichenoides;-14.4367;49.775
Boophis madagascariensis;-14.4367;49.775
Boophis marojezensis;-14.4367;49.775
Boophis reticulatus;-14.4367;49.775
Boophis septentrionalis;-14.4367;49.775
Boophis ulftunni;-14.4367;49.775
Cophyla fortuna;-14.4367;49.775
Gephyromantis klemmeri;-14.4367;49.775
Gephyromantis leucomaculatus;-14.4367;49.775
Gephyromantis luteus;-14.4367;49.775
Gephyromantis redimitus;-14.4367;49.775
Gephyromantis striatus;-14.4367;49.775
Gephyromantis tahotra;-14.4367;49.775
Guibemantis fotsitenda;-14.4367;49.775
Mantella laevigata;-14.4367;49.775
Mantella nigricans;-14.4367;49.775
Mantidactylus charlotteae;-14.4367;49.775
Mantidactylus danieli;-14.4367;49.775
Mantidactylus danieli;-14.4367;49.775
Mantidactylus danieli;-14.4367;49.775
Mantidactylus danieli;-14.4367;49.775
Mantidactylus danieli;-14.4367;49.775
Mantidactylus danieli;-14.4367;49.775
Mantidactylus danieli;-14.4367;49.775
Mantidactylus danieli;-14.4367;49.775
Mantidactylus danieli;-14.4367;49.775
Mantidactylus femoralis;-14.4367;49.775
Mantidactylus femoralis;-14.4367;49.775
Mantidactylus femoralis;-14.4367;49.775
Mantidactylus grandidieri;-14.4367;49.775
Mantidactylus inaudax;-14.4367;49.775
Mantidactylus mocquardi;-14.4367;49.775
Mantidactylus mocquardi;-14.4367;49.775
Mantidactylus opiparis;-14.4367;49.775
Mantidactylus petakorona;-14.4367;49.775
Mantidactylus tavaratra;-14.4367;49.775
Platypelis grandis;-14.4367;49.775
